attendance,assignments,midterm,course_load,passed
0.9479931604809376,0.5733237491979535,0.7725964623746486,5,1
0.9701488550722384,0.30064264506859467,0.8024338379709808,3,1
0.8884031004404773,0.4242143850600314,0.9467579059659721,4,1
0.9237625588171935,0.9314282792949793,0.9902024378792702,3,1
0.5261097027801682,0.8025906603158728,0.5711664900740425,6,0
0.9119793023543475,0.6922715003063771,0.9594981780827263,6,1
0.8143436043108458,0.6458165179346105,0.8766854245946847,5,1
0.48076949123947044,0.7373031475845169,0.7841471923039125,6,0
0.5223682353059741,0.7627316922848855,0.8335643069135605,6,0
0.4200081655708782,0.8469185323253419,0.2790823616038076,3,0
0.7912801350373955,0.7606972068988966,0.27218943474934554,6,0
0.532658645625425,0.5785686790526992,0.6869873066737433,4,0
0.6292785373980045,0.6899141563951666,0.5367553616885687,3,1
0.6407666182835868,0.41459649821541467,0.5358065064037862,7,0
0.9227995325754699,0.34644284633493677,0.5355162288486316,3,1
0.7606023477437165,0.8244409816041756,0.7698605966919974,4,1
0.7966546333743114,0.4298101899696444,0.6830262080287328,3,1
0.9034482170271282,0.769887556525148,0.43009720442119337,7,0
0.876608677549826,0.9822661499963328,0.917662517624011,7,1
0.6615914610157767,0.6913005492016588,0.9151592525746879,7,0
0.549268764248108,0.6944974191022775,0.47416705768168854,3,1
0.7546870905970675,0.32655723853715163,0.8953146936885474,3,1
0.8920030097638231,0.9262743270003957,0.45106318143054125,5,1
0.9441680763085233,0.8623732119297391,0.48752807937338405,5,1
0.947197411955729,0.7201427825610698,0.744135548890464,3,1
0.6646317781345963,0.8195361197948348,0.7539527170798823,7,0
0.4821658323558953,0.5006534732928113,0.8290230823489675,6,0
0.6275248999920858,0.5185987869202119,0.637847291908544,3,1
0.5036067104740942,0.4995004241244959,0.5859510476310148,7,0
0.4783970502009957,0.8163380543083427,0.47678717015592637,7,0
0.8512627439866207,0.8879770767425295,0.5859024898589575,6,1
0.5044908524969323,0.8048118119181058,0.22930354319731389,7,0
0.5008566689746641,0.8633527565326897,0.6760361443888332,7,0
0.8570570321170319,0.4714504322256102,0.3624805065489451,7,0
0.42985256755071544,0.3536835332315993,0.7656677360910886,3,0
0.4870936275950387,0.4006036912428302,0.5415174729417045,3,0
0.44127240342741275,0.6481887413365719,0.6739033264127676,7,0
0.561072773717955,0.9685706618319676,0.6238065860742885,7,0
0.8841341722993017,0.7184807621238402,0.9978642006576719,6,1
0.674273271554606,0.6264735851693302,0.6733879430071601,3,1
0.936957754279212,0.35466573149041014,0.8054825997241621,5,1
0.4265211984594484,0.32722194518158654,0.8748896169442402,3,0
0.8460660528904251,0.3307070431491345,0.8675095692434232,6,0
0.46585832115773756,0.9500115185596134,0.7700237921100812,6,0
0.9717488546104032,0.7621180347809029,0.42875143881769007,7,1
0.5130823772618929,0.32681933883790376,0.6037420982987528,4,0
0.5346909633409037,0.34618603064708514,0.33745652687710903,4,0
0.5675105276875793,0.9082460187484456,0.3954618196108885,4,1
0.42578655068356114,0.410834755872371,0.7184411956772747,3,0
0.8193630090265251,0.4161803271033881,0.5253134180247918,5,0
0.7404683442382622,0.9247237149318739,0.24607853980586247,6,0
0.5816762225003135,0.5899152280052139,0.7640594457614518,7,0
0.49025768394462743,0.5620120057374065,0.6684310188786795,7,0
0.8552677035290587,0.8012475636904577,0.3962941167613792,4,1
0.5944644654478957,0.32604749549093565,0.428512620285125,4,0
0.9238106072426076,0.4082264875632519,0.9253772460917229,6,1
0.6972778092252636,0.45225833020028494,0.3633171841976407,4,0
0.46210421374358307,0.3726818548469343,0.8881965399712326,6,0
0.7747695433985984,0.4855195682294775,0.31084006923221025,7,0
0.5237811451679554,0.6105982865899686,0.2658220811172536,5,0
0.6296989077411418,0.888736778822365,0.2658584463151124,5,0
0.610145247628365,0.6318467840952657,0.3495440926845319,4,0
0.9741501953312575,0.6417117343183394,0.5262661596144482,7,0
0.5209570079617853,0.6973675653867724,0.6523943095310227,3,1
0.49804119902703514,0.7726939588839177,0.6922500110513026,7,0
0.5090631126222152,0.8182368190790625,0.9469501872372015,7,0
0.6895158710100063,0.9962406893495694,0.3777177835272288,4,1
0.6536831489201664,0.8824074837108584,0.3470984555344747,4,1
0.9442612764733805,0.31762617359555323,0.7755469862923634,5,1
0.7175962087310507,0.5460549989978595,0.5216899220700607,4,1
0.5726910019054778,0.5224312371580115,0.2628161420830158,6,0
0.7837506925379412,0.9351314734682128,0.9212731870046533,4,1
0.4850796829384795,0.6909142844110043,0.20663072780337288,5,0
0.9750146422583736,0.5217742264870535,0.8284569977187932,6,1
0.694496791966454,0.5163979699471322,0.22055891685834902,4,0
0.8296200300830708,0.9340890444313947,0.6324212749895581,6,1
0.4945371912407537,0.9330477797376497,0.46433114611248877,5,0
0.6425149034176364,0.9801294206027815,0.6866534476370318,6,1
0.4207091218475928,0.7471417623294105,0.7978150134714357,4,1
0.9037453993723127,0.8961093232876864,0.5910731811670784,7,1
0.6386531002270672,0.7674964826229989,0.687887710164962,6,0
0.5078398913916189,0.39131085889419687,0.7217282053269454,7,0
0.9533085466588618,0.8774311799340029,0.5682038837343861,3,1
0.6289122852390364,0.9333908721462896,0.39210105464500133,7,0
0.7101032517801051,0.6224614687905798,0.4956461276684061,6,0
0.9310920234661691,0.6340447669249631,0.9335994057421204,6,1
0.6719625733220818,0.619785338014265,0.2816320936730947,4,0
0.9551399266636563,0.8106510327574594,0.750389918966414,3,1
0.5423670345696008,0.44874563503266807,0.6901832457174173,3,0
0.872912038648747,0.9304809347926333,0.5426295917675319,5,1
0.8481655325092252,0.9035847895813469,0.42926469127251077,7,0
0.681495038792757,0.36837296048271817,0.7892175680770299,3,1
0.9696250231412729,0.6647656856823414,0.9641644607481694,7,1
0.9032125918009644,0.5062661842479109,0.5287997803961306,7,0
0.4071986042016249,0.48683217351641384,0.8025429422990669,7,0
0.43336355053078224,0.6568181693571031,0.9998835236583281,6,0
0.9059324114793771,0.4646209816804098,0.3010025356796746,5,0
0.7464800840083323,0.9943036073615767,0.4667342385372786,6,1
0.731188010490709,0.8834099631949086,0.30972249434826954,5,1
0.6338372238446954,0.4544535450429672,0.357346071362001,5,0
0.49435166567453376,0.6051064483349257,0.26143885874136097,4,0
0.5409628645303515,0.39068033541591085,0.21407376680342402,3,0
0.4119762886629833,0.5636822376728319,0.63244836320359,5,0
0.7729141448321681,0.382227321200352,0.7213479667601772,6,0
0.5263860748431842,0.7673763945726204,0.32634883903380096,3,1
0.8864596934593393,0.44408114390528064,0.8288061613605284,3,1
0.43103845528570467,0.3128354921079458,0.4848174256526596,6,0
0.7985817410489772,0.8348603021951471,0.8563715868949193,5,1
0.40661253841187656,0.8900817536628456,0.9791022508537086,6,0
0.5449161605484797,0.9370954094988522,0.2894949047182966,5,0
0.756533642023256,0.41001914681653884,0.8966614488064553,6,0
0.9737673884978346,0.5179787365633826,0.4071771177088757,3,1
0.4376499365077693,0.35256254757335737,0.8493056993731483,7,0
0.7628732993537375,0.7694616941590888,0.48411762687893334,4,1
0.6726170335810245,0.48338592253138446,0.9091356213947768,3,1
0.6476171731060423,0.87927864881246,0.7369157178478065,5,1
0.7888486084592325,0.7754891003697357,0.24843354353848285,7,0
0.871116655596754,0.3863890785029098,0.6699385785257759,5,0
0.501490652054733,0.5874884884988626,0.36065898779966493,6,0
0.9213732079030563,0.9169473147967446,0.9006125146775381,7,1
0.5612981938579473,0.3581295197685967,0.6560747330281865,4,0
0.4454728031004551,0.5670261311034281,0.8929141283511126,5,0
0.48302335727266466,0.9512568722609946,0.4578497551476246,4,1
0.5059446032982322,0.32843203525211445,0.21969676050501735,7,0
0.9399611010258832,0.8940644044046364,0.7058841403867755,3,1
0.6985091929654712,0.8206928584004389,0.3923314811497918,4,1
0.45524876468244807,0.7310077655319278,0.5100592673478737,3,1
0.8136920928106595,0.9313890239501919,0.9075655740618913,4,1
0.712189441285672,0.3282570251121277,0.6937880886355013,3,1
0.93094867156009,0.5285503172091497,0.7855661588447282,4,1
0.6038538114409782,0.6836071209945735,0.7359069550363173,6,0
0.7810901584562067,0.4065625869795251,0.20244912374808477,6,0
0.5161570133165493,0.31856766709640394,0.7346643695711468,5,0
0.48281642125278085,0.9271886051151574,0.9971727241052502,6,1
0.5364000773571133,0.8620194606917764,0.6497804013847888,7,0
0.5941994284413077,0.7699238600071873,0.23964522368724214,5,0
0.6284655420708982,0.6798642438675987,0.7131766075872266,3,1
0.5223712013603257,0.49085937178082295,0.8735981202483261,6,0
0.5945428963151913,0.33064045053133223,0.5007760179636458,5,0
0.5062252074834047,0.7661479462989516,0.3539759213070691,3,1
0.4188028744263718,0.9606326228392585,0.5507273936065947,3,1
0.4473121904018694,0.3096836273341702,0.9693237658061311,4,0
0.7945955707600046,0.5983687401718394,0.6754647931905828,4,1
0.8015203225093883,0.46922734549910927,0.8563298398279076,5,1
0.626478916283127,0.9372209375366178,0.2947199552841185,6,0
0.7547516140681845,0.3565500750705185,0.8115126537838839,4,1
0.803272875115848,0.6638068937152724,0.36807615985577036,6,0
0.7714693260662321,0.6059622393334653,0.9287068868719794,7,0
0.5896038817568849,0.9110308093582482,0.27977980865363233,6,0
0.7747458222456676,0.8621038273725465,0.236437447563058,4,1
0.41655425390364076,0.7862165886709405,0.7782153352205727,4,1
0.7066333718295159,0.7654185591690537,0.8763437519082122,5,1
0.5680695467512002,0.9125018852979419,0.46779336877537325,3,1
0.4851806644452043,0.5392179939966893,0.5823431052748337,5,0
0.6693560333028876,0.816928255953637,0.6288416224660498,6,0
0.8889280142530289,0.4111271924405422,0.32977743823459704,3,1
0.8695552963561777,0.5598869853462906,0.921083816699318,3,1
0.5891549336727668,0.558223986432,0.46098526976653453,5,0
0.7946238928741371,0.6011165191732881,0.7966309041888537,3,1
0.42402614355195806,0.3037288552594751,0.9220289989993746,4,0
0.4575930996263899,0.5957465859459459,0.5297991473060717,4,0
0.5099813355176767,0.9824640989195979,0.23079811975747078,3,1
0.42720479709493486,0.509698401744543,0.23135419479714409,7,0
0.5119622087843647,0.8952012335002157,0.2550511767654457,7,0
0.521325139035963,0.5755761348456508,0.511539461595771,4,0
0.5529236781595911,0.55748073984021,0.4563408276003916,6,0
0.6599601824112542,0.9294607027360142,0.978559110224885,7,1
0.8027837232366619,0.6448082904690962,0.47507397313283956,3,1
0.6808810665058957,0.7563892764795188,0.8408598474129816,3,1
0.9227153851764157,0.42035912675359577,0.5864500902744227,7,0
0.4563431057492065,0.9469221795328824,0.6024050631040463,3,1
0.8206137768560415,0.7795607449781449,0.3887398240202875,6,0
0.4659783771942113,0.33632071473809855,0.9025787911086616,4,0
0.7464977668129527,0.33602050370533787,0.5026563087403406,5,0
0.4427524603628776,0.8349285781937641,0.7885423302902392,7,0
0.8667731036313222,0.9983027631688295,0.4130644411938609,7,1
0.4076819776704354,0.9322427377978901,0.4559942502063547,4,0
0.4181974074087312,0.7664735185644695,0.21974166640916756,3,0
0.4162738700172498,0.4466843552738317,0.4590569637029819,5,0
0.7616818183582674,0.8540493530067581,0.46755072972697714,7,0
0.6430448995345388,0.8797572132934957,0.31055069612512076,5,0
0.6323078737294823,0.32742904789562544,0.41641748976016973,5,0
0.9830348472329276,0.7218076965966773,0.934935810627677,6,1
0.6691071045061852,0.79877133132031,0.6505279852892187,4,1
0.7323760195982917,0.7808202807593814,0.2810521387985411,6,0
0.626570532686459,0.5918342666891339,0.3609305718314053,3,1
0.8397659942396454,0.7124293595597851,0.45046069530731886,3,1
0.6904018616362517,0.7118476241687653,0.5561070975261599,7,0
0.9776232717168613,0.65369770550048,0.6130802063666738,5,1
0.7255046656832751,0.4768666577825484,0.7950262210484189,5,0
0.5958116977704052,0.8075383369383853,0.3353041621934374,3,1
0.8727898145249007,0.7725408672180796,0.561050590782175,5,1
0.435903966716191,0.7533485474159203,0.9267421906441478,7,0
0.8796688236537744,0.6087973825983797,0.9251471369792277,6,1
0.73602011950592,0.7424443320668677,0.45618660062670174,6,0
0.43956155215830583,0.4530320000801546,0.9274335096984057,5,0
0.6763991602290539,0.7409676690987403,0.41970184948030775,7,0
0.4328168735717052,0.7395765637281198,0.9097152276823588,6,0
0.6096042457479325,0.8355373329382707,0.31004033149876503,7,0
0.45728826608479684,0.5225421880974286,0.30550714673292484,5,0
0.870465294882774,0.6514101244992534,0.8837356832112109,7,1
0.7592250331334633,0.8790690172901177,0.7864236179680875,3,1
0.9765803867959039,0.7172186175363163,0.7508289001155988,4,1
0.5970431676321374,0.9562716933877089,0.44702361189453543,4,1
0.7274072474555773,0.42402393788118464,0.90545906832047,6,0
0.7731622630486306,0.3489914712227579,0.5147011713319987,7,0
0.5416960408948277,0.5947087659906782,0.8487730485927645,5,0
0.5242979488219037,0.5681250757943863,0.3492180288574457,4,0
0.8694011185391659,0.8228613500092108,0.7050113309673698,3,1
0.45994054626194736,0.847056122400563,0.45515781617076406,5,0
0.40998881260155373,0.9195567617326201,0.6012689589610785,3,1
0.5000189116392794,0.9923495334132255,0.5251438226180078,7,0
0.8179398641895681,0.9678972602083302,0.48353249839854434,4,1
0.7163508934835507,0.4441601055405011,0.67162106553373,7,0
0.940505952721407,0.46608245264168763,0.5122038772375208,3,1
0.8138317459698701,0.45224653888890154,0.4269075137889843,3,1
0.6035894392406611,0.32889820915342355,0.6833748765207279,5,0
0.859335799709551,0.8740132050285916,0.8996129981579861,6,1
0.764544252569288,0.5216886137773451,0.32165565771191496,6,0
0.6094477094897821,0.5403871148889419,0.9567604780573487,5,0
0.8892375476030616,0.5233750124076914,0.5784517529877327,4,1
0.8102432910859096,0.40174807696567155,0.6839294317074118,4,1
0.49826041551370864,0.6845923965653982,0.5872976346383322,3,1
0.802689536685866,0.4750894992088045,0.5382374888040684,6,0
0.8343969286247379,0.7623636785039944,0.7226186621084427,7,1
0.830728676738545,0.7981797115585885,0.5883724147611988,4,1
0.5762611022537132,0.718161557927256,0.4647774460307725,5,0
0.639069032440025,0.4643655646790328,0.48912819196547946,5,0
0.7458573801819035,0.5244047392663433,0.4496139192575715,3,1
0.8237599811780059,0.4629095044061901,0.2042777412988973,7,0
0.9844163454530521,0.5209900282952686,0.7230636680826386,7,0
0.6646356747525703,0.5940585050938748,0.25102660087937817,6,0
0.9099178466613387,0.48481162444721826,0.6666974856436778,7,0
0.9414115808475976,0.8529476346368878,0.3441450940744011,6,1
0.40427121193353227,0.4572442458677668,0.4635044940196723,5,0
0.40982799344806314,0.6709343681336839,0.5597964552784216,6,0
0.5517250468874609,0.8246998417698821,0.5685617809930165,5,0
0.44972157694863096,0.6300450086588809,0.22532083455217036,5,0
0.5059605520999182,0.6036081121992327,0.9437566376306341,3,1
0.7260488804289575,0.8806321174230867,0.6048033897093541,6,1
0.683329928054996,0.8449353678227964,0.8806055360559126,4,1
0.8437036381568441,0.8436187358325651,0.7630397466626493,6,1
0.618917470329917,0.6901604327028765,0.9602854243304471,3,1
0.6691180750605678,0.5322571857535572,0.5764015270340599,3,1
0.4278873342780278,0.936994484108792,0.31713525582647606,7,0
0.4768299632651827,0.8212249815276733,0.6512968906678582,7,0
0.8783991370146402,0.9930224625254873,0.5272292320839568,6,1
0.43160692932416306,0.4947855389407407,0.7651592797010716,3,0
0.5376695929616936,0.5416781074912607,0.9792020381362192,4,1
0.5257828813091795,0.9906575506531263,0.8415164863774027,3,1
0.7576383452725322,0.9097340917751608,0.8062730834806184,3,1
0.5184968549315598,0.36100984063371866,0.71655503234532,6,0
0.5963266355163049,0.3377567285263464,0.5209449657599363,3,0
0.7987666229248596,0.518388357381867,0.5444396575704542,3,1
0.7125821320511506,0.6130513249965053,0.20786830513112176,3,1
0.56987748103526,0.41713409700977383,0.9468692064552837,4,0
0.5817146784161259,0.7559646345213518,0.8171872821210135,4,1
0.4496381017173858,0.8871113725668174,0.899134002231232,5,1
0.8672605809882243,0.46022017166581536,0.6177723290045405,4,1
0.7609553724153097,0.3736357297831092,0.6614294178981563,5,0
0.4030287148269582,0.8335314345930247,0.4144767797449209,7,0
0.8498103839342949,0.9812616833027996,0.24634578814957175,5,1
0.6506338066839847,0.5893544705084575,0.31647968351521033,7,0
0.6097824300924286,0.8190958764691909,0.27159667474813426,7,0
0.7697374669210155,0.48830183902834556,0.2973486875596854,6,0
0.881178074151284,0.8548129849613837,0.3410868686044256,3,1
0.9189574816006969,0.6249145738755788,0.4107499436354341,3,1
0.7332503058290656,0.9708031784573503,0.9337593615044049,6,1
0.4777664670007593,0.9635785007860251,0.9037370836092717,5,1
0.7465335376315718,0.7784238713408917,0.4517140159626042,7,0
0.6142536494584637,0.8286881972360158,0.8475188198820118,6,1
0.8368627066650094,0.825161436121373,0.3279093290776747,5,1
0.6419841628426418,0.712523226875605,0.9196483877307615,3,1
0.8070990634980069,0.40985032670613286,0.8007478761410618,3,1
0.7503158232695712,0.8906770701141755,0.2723776170209446,5,1
0.723029678664409,0.9641279580313384,0.8569909638550732,5,1
0.8811078254188193,0.49541751270511947,0.7121513126930219,3,1
0.444634051870097,0.9141601587168362,0.4168139208118155,3,1
0.9483978675410485,0.713029987591005,0.8014214699677318,5,1
0.5149442178533425,0.5044731606040188,0.2442825906440839,6,0
0.4894361577850963,0.6814991537602559,0.8514748133322343,5,0
0.42258704886552784,0.5580859134431462,0.9903093472976945,7,0
0.8938111399180666,0.7655339408498478,0.5065485055068879,6,1
0.5427875364473982,0.4060642390488748,0.4506491016734473,5,0
0.7110164666168296,0.947605946106588,0.34457600493153767,3,1
0.41546336978733234,0.7536986350720887,0.9745929942087153,3,1
0.9227957400981164,0.32275665176542395,0.7777103036236082,4,1
0.45551283871958476,0.8275679182786198,0.7212076084639691,7,0
0.5041679183373163,0.6041590869504194,0.22340989314910092,7,0
0.5974203748241916,0.5158628281635731,0.7175076502177589,7,0
0.8694018876775058,0.35105889870087753,0.37378773806991994,6,0
0.9088112277645363,0.5077559047555025,0.6939737012907817,6,1
0.7859979597412028,0.39670445380186903,0.8564429517009489,6,0
0.9699992741776636,0.7077521277759768,0.47158674030762804,7,0
0.6085323579845323,0.972688503371471,0.30610172108492906,6,0
0.9631454195539809,0.7487109667784505,0.42301483379583776,3,1
0.5982907904093268,0.8972061524949351,0.8173391019054039,3,1
0.4307547793406924,0.3724937371516794,0.8220843377435902,5,0
0.47167314492416546,0.9655003153128292,0.8663272060648253,7,0
0.9782203970751919,0.4760574027491137,0.29595116719482867,4,1
0.489431145750327,0.7515691171203702,0.3975608580532776,6,0
0.7140343758346286,0.40519837920732216,0.5078332095449276,6,0
0.7066313902178691,0.9725134346035584,0.5927601825404709,3,1
0.9190664257107718,0.6625989535642036,0.5238533011660025,4,1
0.8393512268009404,0.6045592440789874,0.34570793055243254,3,1
0.8581367149528346,0.9636830412142212,0.8604348696905637,4,1
0.4870480073452002,0.41983380046630764,0.5960844767013684,3,0
0.46782013036895576,0.43308145571081025,0.4442709939255564,7,0
0.4978374115022294,0.9346009402252895,0.40688659327530463,4,1
0.8409079755973401,0.4559474213269095,0.7595949076827753,5,1
0.8655160597012972,0.5462395995029061,0.7182706937454935,4,1
0.6103759492968829,0.648960938819144,0.4262145042938788,7,0
0.8819140436321509,0.3954068859122406,0.3734923205242209,3,1
0.9105552685206071,0.9071891940392325,0.6963562134651753,4,1
0.5150608542661104,0.5620107071080318,0.6058920198165971,3,0
0.9306702868702413,0.9627516838333914,0.7277442134255245,7,1
0.9214959570038699,0.3274099846281037,0.6732636230467237,4,1
0.7136081321171975,0.9668542916904312,0.778389632862623,4,1
0.40361045991476013,0.3607918377551915,0.5989621928966412,3,0
0.4759350849186043,0.7066314066310557,0.23590310158730388,6,0
0.9128192437093481,0.9660095342970167,0.26250821886791664,5,1
0.4470469172282524,0.6362559845056575,0.4349377890954775,3,0
0.8073597159480912,0.6164798270799029,0.44554430601382083,7,0
0.5510562401116217,0.9524664076902809,0.25627353046424484,5,0
0.7003184401969313,0.9320245910819305,0.36300023972719675,7,0
0.44043289531003627,0.5251363884500745,0.5639639854224213,4,0
0.9045126401073866,0.94840625438971,0.48156004265160646,3,1
0.4919944601199333,0.75260443496918,0.7848472720840318,4,1
0.6976818010838564,0.72908429843285,0.28763902106369343,5,0
0.7548449769721375,0.7021962604312462,0.3906917346063483,3,1
0.9608968401376203,0.3840095312189151,0.8252263263241628,5,1
0.6243304385262228,0.674336746407455,0.37590814841097214,6,0
0.46243825334478805,0.6000052710689051,0.23215362982523358,3,0
0.935827224432746,0.8516251569182827,0.5154554919729211,5,1
0.46270299925979064,0.7806791287873727,0.23286652843160446,5,0
0.8807037636582798,0.6270820477799521,0.35948385744967726,6,0
0.6118751240715363,0.45408066961618015,0.5923882499557795,5,0
0.7653936418509582,0.6758416576758927,0.9532950582992297,4,1
0.8659779067518998,0.9411537000847332,0.5553620663290058,5,1
0.5935694027432019,0.877583396405907,0.7581409578066463,5,1
0.5781783111958999,0.6870516469877425,0.842603673007793,4,1
0.7953623389444806,0.629590796245915,0.6125032689168554,4,1
0.598143805251367,0.4457995599463598,0.3873098307383579,3,0
0.9179467068394884,0.38482562877145504,0.8443329040537981,4,1
0.48108491741172876,0.49221612240555834,0.5982626318297928,3,0
0.5660641776531137,0.5877473950973623,0.7849563231417169,3,1
0.738598017884493,0.5053415626341011,0.8057946688424296,7,0
0.5933964819663372,0.6554935565700766,0.6737868554353172,7,0
0.6584051457186059,0.7713091134162513,0.45581470780497546,5,0
0.9095913276379952,0.7402545922009482,0.21916238766964213,3,1
0.7450744546693691,0.6182057413185338,0.7704162978678661,3,1
0.5912574944130424,0.5263009565663865,0.2977134403241986,3,0
0.5637383694881314,0.5462693256477867,0.733399552217038,7,0
0.9258312629248362,0.6188618897417104,0.7467629157572397,4,1
0.5568963260886772,0.6592760606647892,0.6055765262339179,7,0
0.8462937695489472,0.8905945677098985,0.4929776176954566,6,1
0.8487249414931798,0.33352494064883464,0.5633067236797089,6,0
0.936671967775491,0.983821556742537,0.21890954438844823,5,1
0.5164252401316516,0.9007959709426399,0.8989786302486251,7,0
0.5433927613889905,0.36465321276827756,0.2201354505065104,7,0
0.8447137768719357,0.8204367604822538,0.24754451682324374,4,1
0.738255784868384,0.795816584947743,0.5846031636130125,6,1
0.7204984139412338,0.7113922438503846,0.5655714993445279,3,1
0.510434761145626,0.4191079325543204,0.5592033604944204,3,0
0.6358382524683918,0.7796025229259358,0.9801926020251426,4,1
0.9769448438030441,0.5755321583875779,0.6386530256505945,6,1
0.5932627326699909,0.828079937174331,0.7974171919570783,4,1
0.6923492380952185,0.9782041126441279,0.7800762899303741,5,1
0.4302855710465143,0.9792563885255547,0.36115037260026867,7,0
0.7630100526384098,0.7420395003963927,0.49992821857661734,3,1
0.4457800878104714,0.6696678684459203,0.4874037984769788,6,0
0.5090539614750734,0.44546253067936753,0.8497690435641059,6,0
